,S&P 500,NASDAQ 100,Euro Stoxx 50,Nikkei 225,FTSE China A50,DAX,Hang Seng,FTSE 100,EURO BUND 10Y,EURO BOBL 5Y,EURO SCHATZ 2Y,US T-Note 10Y,US T-Note 5Y,US T-Note 2Y
2022-01-27,4344.0,14113.75,4146.5,26220.0,15064.0,15411.0,23800.0,7472.0,170.2,132.81,112.04,127.6875,118.9609,108.2734
2022-01-28,4419.75,14430.25,4161.5,26710.0,14659.0,15424.0,23415.0,7448.0,170.03,132.7,112.01,128.0156,119.2109,108.332
2022-01-31,4491.75,14868.0,4185.5,27050.0,14751.0,15532.0,23862.0,7460.5,169.06,132.19,111.87,128.0313,119.2266,108.3008
2022-02-01,4549.5,15116.75,4227.5,27030.0,14939.0,15661.0,23862.0,7506.0,168.8,132.13,111.87,127.9063,119.1641,108.3281
2022-02-02,4548.5,14863.25,4222.0,27540.0,15036.0,15618.0,23862.0,7549.5,168.62,131.94,111.82,128.0469,119.2422,108.3555
2022-02-03,4522.0,14803.75,4122.5,27200.0,14912.0,15330.0,23862.0,7458.0,166.95,131.06,111.57,127.5781,118.9297,108.2656
2022-02-04,4485.5,14645.0,4097.0,27410.0,15010.0,15159.0,24455.0,7470.5,166.06,130.45,111.34,126.9219,118.4141,108.0508
2022-02-07,4483.5,14601.75,4107.0,27220.0,15009.0,15189.0,24372.0,7515.5,165.8,130.56,111.49,126.875,118.4453,108.1016
2022-02-08,4518.25,14745.75,4137.0,27280.0,14931.0,15287.0,24245.0,7533.5,165.31,130.5,111.53,126.5,118.2031,108.0
2022-02-09,4581.25,15052.0,4211.0,27550.0,15205.0,15533.0,24743.0,7604.0,165.75,130.76,111.58,126.6406,118.1641,107.9727
2022-02-10,4495.0,14695.5,4150.0,27700.0,15190.0,15380.0,24902.0,7571.0,164.42,130.08,111.43,125.75,117.4531,107.543
2022-02-11,4418.0,14256.75,4071.5,27700.0,15136.0,15177.0,24769.0,7526.5,166.23,131.27,111.75,126.4219,117.8828,107.6914
2022-02-14,4394.5,14260.75,4048.0,27100.0,14942.0,15073.0,24346.0,7467.5,165.31,130.78,111.63,126.0313,117.5781,107.5508
2022-02-15,4457.0,14581.75,4141.0,26840.0,15054.0,15423.0,24407.0,7546.5,164.64,130.64,111.59,125.7031,117.4609,107.5508
2022-02-16,4465.0,14592.5,4147.0,27430.0,15128.0,15419.0,24617.0,7550.0,165.34,130.84,111.65,125.7969,117.5938,107.6563
2022-02-17,4374.75,14156.75,4080.0,27160.0,15093.0,15166.0,24610.0,7453.5,166.08,131.24,111.79,126.4531,117.9922,107.7578
2022-02-18,4344.25,13993.75,4073.0,27090.0,15183.0,15062.0,24223.0,7454.0,166.64,131.55,111.88,126.6563,118.1094,107.7891
2022-02-21,4344.25,13993.75,3922.5,26940.0,15105.0,14470.0,24080.0,7369.0,166.89,131.6,111.93,126.6563,118.1094,107.7891
2022-02-22,4312.25,13920.25,3984.5,26430.0,14838.0,14703.0,23490.0,7416.0,165.88,131.08,111.76,126.5156,117.8594,107.6328
2022-02-23,4215.0,13487.5,3938.5,26430.0,14908.0,14512.0,23578.0,7427.0,165.98,130.98,111.7,126.1875,117.7109,107.5859
2022-02-24,4269.25,13911.0,3898.0,25930.0,14588.0,14302.0,22797.0,7266.5,166.66,131.37,111.8,126.4531,117.8906,107.6367
2022-02-25,4380.5,14187.75,3988.0,26500.0,14666.0,14645.0,22632.0,7525.5,166.18,131.16,111.78,126.4219,117.8516,107.6875
2022-02-28,4370.25,14218.0,3869.0,26560.0,14737.0,14275.0,22657.0,7355.5,167.89,132.36,112.14,127.5156,118.6016,107.9766
2022-03-01,4301.5,14025.25,3642.0,26620.0,14918.0,13794.0,22544.0,7200.5,167.67,133.7,112.1,128.5313,118.9688,107.793
2022-03-02,4365.75,14174.0,3748.0,26110.0,14765.0,14010.0,22305.0,7355.5,166.07,132.73,111.77,127.25,118.1328,107.4609
2022-03-03,4357.5,14056.5,3636.5,26410.0,14711.0,13670.0,22357.0,7165.0,166.15,132.8,111.82,127.5625,118.2266,107.4102
2022-03-04,4312.0,13803.0,3488.5,25840.0,14350.0,13100.0,21815.0,6902.5,167.8,133.66,112.08,128.4375,118.7266,107.5508
2022-03-07,4179.25,13270.0,3376.0,24950.0,13807.0,12677.0,20884.0,6789.0,166.76,133.13,111.96,127.9844,118.3516,107.3945
2022-03-08,4144.25,13198.0,3483.5,24360.0,13658.0,13070.0,20848.0,6958.0,164.95,132.57,111.8,127.3438,118.0156,107.3008
2022-03-09,4272.5,13770.0,3673.5,24500.0,13556.0,13819.0,20503.0,7120.5,163.66,131.89,111.62,126.5156,117.4688,107.1328
2022-03-10,4248.0,13572.0,3591.0,25500.0,13749.0,13495.0,20777.0,7057.5,162.89,131.4,111.45,126.125,117.25,107.0781
2022-03-11,4196.75,13303.0,3575.0,25090.0,13740.0,13553.0,20482.0,7049.0,163.05,131.24,111.43,126.0625,117.1172,106.9766
2022-03-14,4171.25,13078.75,3641.0,25050.0,13181.0,13904.0,19670.0,7113.0,161.27,130.63,111.29,124.8438,116.4063,106.7383
2022-03-15,4250.0,13443.25,3669.5,25130.0,12373.0,14000.0,18300.0,7132.0,161.68,130.97,111.45,124.7656,116.3516,106.75
2022-03-16,4362.25,13999.5,3819.0,25600.0,13481.0,14513.0,20105.0,7274.0,160.96,130.45,111.26,124.2656,115.9375,106.5508
2022-03-17,4384.25,14054.25,3793.0,26440.0,13556.0,14380.0,21453.0,7340.0,161.1,130.5,111.3,124.4688,116.1094,106.5938
2022-03-18,4465.0,14435.25,3832.0,26730.0,13681.0,14474.0,21405.0,7391.5,161.45,130.71,111.34,124.5781,116.1328,106.5547
2022-03-21,4458.5,14394.75,3791.0,26730.0,13689.0,14323.0,21216.0,7395.0,160.01,130.09,111.2,123.3125,115.1875,106.1914
2022-03-22,4505.75,14654.5,3848.0,27070.0,13732.0,14524.0,21899.0,7434.5,159.39,129.8,111.11,122.6406,114.8281,106.0938
2022-03-23,4449.0,14463.75,3763.0,27860.0,13765.0,14208.0,22080.0,7380.0,160.25,130.1,111.14,123.3125,115.2344,106.2227
2022-03-24,4516.25,14763.0,3801.0,27840.0,13756.0,14363.0,21917.0,7439.5,159.08,129.55,111.01,122.6719,114.8359,106.1133
2022-03-25,4536.0,14752.5,3807.0,27910.0,13462.0,14403.0,21348.0,7470.0,158.38,128.97,110.86,121.7031,114.1328,105.9063
2022-03-28,4570.0,14981.0,3840.0,27650.0,13380.0,14552.0,21749.0,7460.0,158.29,128.94,110.83,121.7656,114.0234,105.7773
2022-03-29,4621.25,15224.25,3932.0,27920.0,13356.0,14865.0,21939.0,7524.0,157.39,128.44,110.68,122.2656,114.2969,105.7852
2022-03-30,4601.5,15105.0,3867.0,28000.0,13764.0,14597.0,22173.0,7524.5,157.17,128.1,110.57,122.6875,114.5938,105.918
2022-03-31,4541.0,14917.25,3799.0,27830.0,13749.0,14368.0,21990.0,7448.5,158.66,128.94,110.77,122.6563,114.4844,105.8594
2022-04-01,4538.5,14852.25,3847.0,27660.0,13970.0,14479.0,21921.0,7526.5,158.66,128.85,110.73,122.1563,113.9453,105.6172
2022-04-04,4576.0,15159.5,3879.0,27790.0,13932.0,14569.0,22372.0,7523.0,159.28,129.08,110.79,122.1406,114.0313,105.6914
2022-04-05,4526.25,14861.5,3822.0,27800.0,14088.0,14399.0,22372.0,7548.5,157.86,128.5,110.65,120.9219,113.3672,105.5039
2022-04-06,4471.0,14496.0,3748.0,27430.0,13856.0,14168.0,21985.0,7549.5,157.27,128.48,110.69,120.7813,113.4766,105.6094
2022-04-07,4495.0,14534.0,3760.0,26900.0,13771.0,14216.0,21695.0,7576.5,156.97,128.33,110.65,120.4375,113.4219,105.6289
2022-04-08,4483.5,14328.0,3764.0,27040.0,13950.0,14252.0,21825.0,7620.5,156.42,127.93,110.49,120.125,113.2031,105.5234
2022-04-11,4410.0,14003.5,3732.0,26820.0,13529.0,14084.0,21026.0,7544.5,154.99,127.45,110.37,119.7188,113.0859,105.5781
2022-04-12,4394.5,13953.5,3721.0,26320.0,13756.0,14013.0,21196.0,7511.5,155.2,127.64,110.46,120.4063,113.625,105.7891
2022-04-13,4438.25,14212.25,3752.0,26880.0,13783.0,14120.0,21200.0,7541.5,155.46,127.72,110.45,120.7188,113.8281,105.9141
2022-04-14,4389.0,13892.25,3750.0,27190.0,13977.0,14121.0,21412.0,7568.0,154.71,127.71,110.54,119.875,113.2734,105.7188
2022-04-15,4389.0,13892.25,3750.0,27080.0,13974.0,14121.0,21412.0,7568.0,154.71,127.71,110.54,119.875,113.2734,105.7188
2022-04-18,4399.5,13965.0,3750.0,26750.0,13726.0,14121.0,21412.0,7568.0,154.71,127.71,110.54,119.6563,113.2109,105.7422
2022-04-19,4441.0,14095.75,3777.0,27050.0,13650.0,14242.0,20890.0,7596.5,153.65,127.42,110.51,118.8906,112.5938,105.4727
2022-04-20,4469.25,14070.0,3815.0,27180.0,13494.0,14360.0,20820.0,7595.5,154.68,127.7,110.55,119.5,112.8281,105.5156
2022-04-21,4385.75,13715.5,3793.0,27520.0,13353.0,14348.0,20545.0,7526.5,153.75,127.09,110.29,118.7188,112.3047,105.3164
2022-04-22,4251.25,13315.5,3741.0,27100.0,13455.0,14069.0,20498.0,7460.5,153.26,126.76,110.07,118.9844,112.5313,105.375
2022-04-25,4294.25,13528.0,3731.0,26540.0,12771.0,14117.0,19694.0,7425.5,154.56,127.53,110.33,119.6094,112.8594,105.4648
2022-04-26,4140.75,12815.5,3627.0,26650.0,12931.0,13661.0,19857.0,7319.0,155.49,127.93,110.43,120.4844,113.5234,105.7383
2022-04-27,4211.5,13168.5,3661.0,26390.0,13169.0,13764.0,19827.0,7405.0,155.26,127.95,110.43,119.6719,113.0859,105.5977
2022-04-28,4260.25,13308.0,3746.0,26870.0,13358.0,14091.0,20174.0,7541.5,154.43,127.49,110.27,119.6406,113.0234,105.5547
2022-04-29,4137.0,12890.5,3677.0,26870.0,13489.0,13922.0,21003.0,7415.5,153.71,127.2,110.15,118.7969,112.4844,105.3633
2022-05-02,4146.25,13051.25,3688.0,26810.0,13268.0,13978.0,21003.0,7415.5,153.33,127.17,110.17,118.4063,112.25,105.3477
2022-05-03,4174.25,13121.0,3710.0,26810.0,13375.0,14025.0,20751.0,7532.0,152.89,126.73,110.06,118.375,112.1875,105.2656
2022-05-04,4286.25,13495.75,3763.0,26810.0,13320.0,14243.0,20506.0,7550.0,153.57,127.26,110.23,118.9688,112.7656,105.5273
2022-05-05,4151.0,12897.0,3650.0,26810.0,13327.0,13865.0,20440.0,7474.0,152.58,126.82,110.15,118.25,112.3125,105.3945
2022-05-06,4110.75,12663.5,3593.0,27110.0,12936.0,13670.0,19664.0,7381.5,151.17,126.26,110.06,117.6563,112.0391,105.3672
2022-05-09,3989.5,12205.5,3500.0,26390.0,12775.0,13391.0,19664.0,7174.5,151.88,126.84,110.28,118.4688,112.6875,105.6484
2022-05-10,3991.5,12334.25,3541.0,26270.0,12886.0,13564.0,19257.0,7235.5,152.64,127.1,110.37,118.7969,112.8125,105.625
2022-05-11,3943.0,12011.5,3549.0,26250.0,13093.0,13605.0,19556.0,7225.5,153.77,127.61,110.46,119.1719,112.8594,105.5703
2022-05-12,3910.0,11873.25,3585.0,25770.0,12983.0,13716.0,19007.0,7209.5,154.96,128.2,110.61,119.6875,113.2188,105.7344
2022-05-13,4014.0,12364.0,3692.0,26390.0,13197.0,14057.0,19553.0,7418.5,153.87,127.84,110.54,119.2813,113.0391,105.7031
2022-05-16,4000.25,12236.75,3679.0,26480.0,13067.0,14014.0,19706.0,7442.5,153.72,127.62,110.45,119.6094,113.25,105.7344
2022-05-17,4090.5,12573.75,3738.0,26630.0,13286.0,14229.0,20353.0,7507.0,152.55,127.01,110.26,118.7188,112.5781,105.5078
2022-05-18,3914.0,11892.5,3632.0,26860.0,13120.0,13855.0,20273.0,7375.0,152.96,127.03,110.21,119.4063,112.8906,105.582
2022-05-19,3898.25,11898.25,3628.0,26370.0,13082.0,13886.0,19804.0,7313.5,153.55,127.15,110.23,119.7813,113.1484,105.6953
2022-05-20,3902.0,11838.0,3655.0,26770.0,13443.0,14035.0,20397.0,7385.5,153.95,127.43,110.32,120.1563,113.3359,105.7656
2022-05-23,3978.0,12056.0,3700.0,27050.0,13275.0,14168.0,20210.0,7475.0,152.99,127.03,110.22,119.6094,113.0078,105.6992
2022-05-24,3950.0,11810.75,3669.0,26740.0,13086.0,14018.0,19909.0,7508.5,153.61,127.28,110.29,120.4375,113.6328,105.9727
2022-05-25,3970.0,11893.25,3689.0,26680.0,13045.0,14044.0,19915.0,7525.5,153.92,127.51,110.38,120.6094,113.8125,106.0195
2022-05-26,4050.75,12258.0,3744.0,26610.0,13032.0,14252.0,19846.0,7549.5,153.39,127.41,110.38,120.625,113.8438,106.0742
2022-05-27,4168.0,12717.5,3809.0,26810.0,13220.0,14465.0,20567.0,7575.5,153.47,127.36,110.34,120.5625,113.7656,106.1133
2022-05-30,4168.0,12717.5,3841.0,27400.0,13331.0,14566.0,20992.0,7604.5,152.6,126.88,110.21,120.5625,113.7656,106.1133
2022-05-31,4132.25,12653.25,3810.0,27260.0,13556.0,14415.0,21394.0,7580.5,151.63,126.49,110.1,119.7969,113.375,105.9766
2022-06-01,4098.75,12569.5,3758.0,27430.0,13313.0,14340.0,20995.0,7466.0,151.2,124.9,109.27,118.7969,112.4141,105.3516
2022-06-02,4180.5,12929.75,3810.0,27400.0,13314.0,14570.0,20840.0,7466.0,150.49,124.42,109.14,118.8438,112.4375,105.3711
2022-06-03,4110.75,12581.25,3768.0,27720.0,13490.0,14454.0,20840.0,7466.0,150.05,124.2,109.07,118.6719,112.3281,105.3438
2022-06-06,4122.75,12634.75,3810.0,27840.0,13525.0,14578.0,21493.0,7549.5,149.18,123.9,109.02,117.9375,111.8672,105.1953
2022-06-07,4152.0,12709.5,3806.0,27960.0,13643.0,14572.0,21260.0,7567.5,149.57,124.02,109.04,118.375,112.0938,105.1953
2022-06-08,4118.75,12654.0,3751.0,28140.0,13738.0,14372.0,21747.0,7504.0,148.69,123.77,108.96,118.0625,111.9063,105.0938
2022-06-09,4024.75,12326.25,3677.0,28230.0,13629.0,14062.0,21686.0,7371.0,147.8,123.11,108.68,117.875,111.75,105.0
2022-06-10,3906.75,11888.25,3580.0,27850.0,13862.0,13765.0,21596.0,7284.0,146.9,122.45,108.45,116.7969,110.8125,104.4883
2022-06-13,3757.5,11360.0,3497.0,26840.0,13508.0,13423.0,20777.0,7161.5,144.55,121.24,107.95,115.2813,109.7969,103.918
2022-06-14,3742.5,11361.5,3458.0,26660.0,13654.0,13296.0,20801.0,7134.5,142.57,120.72,107.82,114.4375,109.3281,103.8281
2022-06-15,3793.75,11626.75,3532.0,26280.0,13976.0,13529.0,21108.0,7228.0,145.37,122.3,108.4,115.875,110.3594,104.3008
2022-06-16,3680.0,11204.25,3396.0,26430.0,13787.0,12968.0,20647.0,6952.5,143.66,121.08,107.97,116.5156,110.7266,104.4297
2022-06-17,3683.75,11307.75,3427.0,25780.0,14058.0,13137.0,20899.0,6943.5,144.35,121.61,108.21,116.2031,110.4453,104.3125
2022-06-20,3683.75,11307.75,3451.0,25780.0,14152.0,13250.0,21015.0,7057.0,143.29,121.11,108.07,116.2031,110.4453,104.3125
2022-06-21,3769.5,11581.5,3473.0,26230.0,14156.0,13230.0,21375.0,7087.0,143.38,121.13,108.11,115.9688,110.4219,104.3164
2022-06-22,3760.25,11544.75,3440.0,26100.0,13995.0,13104.0,20882.0,7018.0,145.16,121.97,108.34,116.9219,111.0859,104.6406
2022-06-23,3784.25,11688.0,3435.0,26120.0,14219.0,12925.0,21131.0,6979.5,147.62,123.32,108.82,117.5469,111.4922,104.7461
2022-06-24,3914.75,12132.75,3550.0,26480.0,14448.0,13216.0,21497.0,7189.5,147.73,123.41,108.88,117.2656,111.3672,104.6992
2022-06-27,3910.0,12074.75,3514.0,26770.0,14672.0,13143.0,22099.0,7197.5,146.4,122.66,108.66,116.7656,111.0547,104.6211
2022-06-28,3828.0,11680.5,3502.0,27070.0,14753.0,13100.0,22295.0,7222.0,145.36,122.29,108.52,116.9375,111.1563,104.6211
2022-06-29,3823.0,11691.0,3497.0,26680.0,14642.0,12979.0,21855.0,7241.5,146.81,123.13,108.79,117.5469,111.5859,104.7461
2022-06-30,3781.0,11511.25,3448.0,26380.0,14883.0,12798.0,21744.0,7154.0,148.76,124.2,109.16,118.25,112.0938,104.9414
2022-07-01,3825.5,11610.5,3466.0,25830.0,14810.0,12900.0,21744.0,7178.5,150.65,125.18,109.48,119.4688,112.9922,105.2227
2022-07-04,3825.5,11610.5,3439.0,26180.0,14793.0,12756.0,21771.0,7167.0,149.44,124.62,109.3,119.4688,112.9922,105.2227
2022-07-05,3833.75,11811.5,3397.0,26340.0,14771.0,12531.0,21658.0,7039.5,150.98,125.42,109.6,119.9063,113.1875,105.2539
2022-07-06,3854.0,11902.5,3428.0,26000.0,14598.0,12635.0,21461.0,7104.0,151.24,125.48,109.62,118.8438,112.3984,104.9102
2022-07-07,3899.25,12119.75,3487.0,26490.0,14625.0,12855.0,21671.0,7150.5,150.52,125.1,109.47,118.3594,112.1641,104.8789
2022-07-08,3905.5,12160.25,3485.0,26610.0,14612.0,12963.0,21684.0,7138.5,150.07,125.09,109.49,117.75,111.7266,104.6914
2022-07-11,3862.0,11900.5,3459.0,26650.0,14359.0,12816.0,21114.0,7128.5,151.3,125.6,109.65,118.3281,112.0313,104.793
2022-07-12,3823.5,11780.75,3457.0,26280.0,14239.0,12793.0,20791.0,7139.5,152.67,126.07,109.81,118.6094,112.2109,104.8516
2022-07-13,3796.0,11732.75,3454.0,26440.0,14241.0,12776.0,20782.0,7124.5,152.92,125.91,109.63,118.75,112.125,104.668
2022-07-14,3796.0,11807.25,3416.0,26700.0,14190.0,12587.0,20672.0,7024.5,152.7,125.89,109.65,118.4531,111.9453,104.6953
2022-07-15,3866.75,12019.25,3474.0,26760.0,13982.0,12842.0,20238.0,7125.5,152.96,125.88,109.66,118.7344,112.0859,104.7383
2022-07-18,3838.25,11916.25,3475.0,26760.0,14190.0,12849.0,20807.0,7129.5,152.21,125.56,109.55,118.2031,111.7969,104.6445
2022-07-19,3945.25,12320.0,3590.0,26930.0,14106.0,13320.0,20623.0,7262.5,151.12,124.88,109.3,117.9219,111.5469,104.5156
2022-07-20,3953.75,12428.0,3564.0,27680.0,14078.0,13200.0,20856.0,7204.0,151.89,125.3,109.48,117.8281,111.5234,104.5547
2022-07-21,3991.25,12572.5,3594.0,27780.0,13899.0,13244.0,20534.0,7239.0,152.14,125.18,109.37,119.1094,112.3906,104.8438
2022-07-22,3963.25,12429.0,3572.0,27890.0,13986.0,13171.0,20574.0,7204.5,154.38,126.43,109.8,120.1094,113.0859,105.0859
2022-07-25,3962.25,12327.5,3602.0,27700.0,13976.0,13233.0,20521.0,7267.5,154.7,126.64,109.85,119.7969,112.9297,105.0039
2022-07-26,3939.25,12196.25,3563.0,27650.0,14038.0,13078.0,20850.0,7241.0,155.88,127.05,109.94,119.7031,112.8047,104.9453
2022-07-27,4020.5,12580.25,3623.0,27760.0,13922.0,13225.0,20636.0,7332.0,155.58,126.86,109.82,120.0313,113.0703,105.0391
2022-07-28,4105.0,12924.25,3668.0,27810.0,13867.0,13350.0,20604.0,7314.5,157.55,127.92,110.13,121.0,113.7422,105.3008
2022-07-29,4132.5,12977.0,3727.0,27750.0,13669.0,13545.0,20094.0,7400.5,157.57,127.84,110.1,121.1563,113.8281,105.2539
2022-08-01,4123.0,12980.25,3704.0,28000.0,13699.0,13479.0,20076.0,7358.5,158.38,128.14,110.2,121.625,113.9609,105.2695
2022-08-02,4096.25,12920.25,3672.0,27670.0,13459.0,13414.0,19541.0,7340.5,157.3,127.65,109.99,120.125,112.8984,104.9453
2022-08-03,4152.5,13248.0,3737.0,27710.0,13309.0,13632.0,19670.0,7401.5,157.43,127.57,109.96,120.3906,113.0,104.9102
2022-08-04,4151.75,13328.0,3745.0,27950.0,13473.0,13653.0,20077.0,7396.5,158.18,127.95,110.07,120.5938,113.1719,104.9609
2022-08-05,4141.75,13216.5,3734.0,28170.0,13566.0,13623.0,20060.0,7415.0,156.03,126.91,109.77,119.4688,112.3672,104.6133
2022-08-08,4150.75,13213.0,3746.0,28240.0,13522.0,13637.0,19950.0,7432.0,156.77,127.16,109.83,119.8906,112.5781,104.6719
2022-08-09,4129.25,13055.75,3710.0,27960.0,13530.0,13526.0,19951.0,7436.0,156.32,127.01,109.79,119.5938,112.3047,104.5703
2022-08-10,4211.0,13381.0,3756.0,27790.0,13353.0,13722.0,19505.0,7476.0,156.58,127.2,109.85,119.75,112.5391,104.6914
2022-08-11,4218.75,13346.75,3746.0,27790.0,13648.0,13666.0,19963.0,7450.5,155.43,126.87,109.77,119.0938,112.2969,104.6719
2022-08-12,4280.75,13580.0,3803.0,28540.0,13707.0,13882.0,20056.0,7526.0,155.69,126.73,109.71,119.4063,112.3828,104.6367
2022-08-15,4294.5,13678.75,3803.0,28860.0,13650.0,13846.0,19956.0,7516.0,156.52,127.1,109.86,119.75,112.6328,104.7578
2022-08-16,4310.25,13663.5,3810.0,28850.0,13645.0,13921.0,19744.0,7542.5,155.93,126.94,109.83,119.4688,112.3281,104.6055
2022-08-17,4280.75,13511.0,3765.0,29190.0,13741.0,13656.0,19839.0,7516.0,154.17,125.94,109.49,118.7188,111.9063,104.5352
2022-08-18,4288.25,13540.0,3778.0,28940.0,13623.0,13701.0,19660.0,7560.0,153.68,125.69,109.46,118.8281,112.0391,104.6836
2022-08-19,4228.5,13250.0,3724.0,28930.0,13583.0,13522.0,19643.0,7544.5,152.28,125.17,109.34,118.2344,111.7578,104.6484
2022-08-22,4146.5,12933.5,3646.0,28710.0,13607.0,13197.0,19514.0,7519.5,151.23,124.65,109.21,117.8594,111.4297,104.5234
2022-08-23,4128.0,12889.25,3644.0,28390.0,13584.0,13147.0,19387.0,7488.5,150.57,124.59,109.22,117.6875,111.4141,104.5625
2022-08-24,4149.5,12956.0,3659.0,28320.0,13416.0,13206.0,19156.0,7469.0,150.31,124.44,109.16,117.2344,111.1563,104.4609
2022-08-25,4195.25,13144.75,3695.0,28510.0,13594.0,13336.0,19827.0,7509.0,151.25,124.86,109.26,117.7813,111.375,104.4453
2022-08-26,4042.75,12559.0,3567.0,28610.0,13602.0,12846.0,20035.0,7400.5,149.46,123.9,108.95,117.5,111.1016,104.3789
2022-08-29,4035.75,12505.25,3572.0,27910.0,13471.0,12914.0,19942.0,7400.5,148.41,123.51,108.84,117.0625,110.8828,104.3281
2022-08-30,3986.5,12360.5,3548.0,28200.0,13423.0,12920.0,19872.0,7335.5,148.47,123.39,108.74,117.0313,110.8359,104.2813
2022-08-31,3960.5,12305.5,3504.0,28120.0,13522.0,12813.0,19824.0,7265.5,147.7,122.98,108.59,116.4063,110.5078,104.1992
2022-09-01,3984.5,12370.25,3482.0,27400.0,13388.0,12792.0,19535.0,7189.0,145.27,122.76,108.05,116.0313,110.3203,104.0508
2022-09-02,3949.0,12203.0,3448.0,27430.0,13262.0,12700.0,19436.0,7221.5,146.6,123.55,108.35,116.6406,110.8281,104.2891
2022-09-05,3949.0,12203.0,3473.0,27410.0,13182.0,12764.0,19182.0,7293.5,145.3,122.94,108.24,116.6406,110.8281,104.2891
2022-09-06,3924.5,12087.75,3470.0,27380.0,13249.0,12825.0,19160.0,7273.0,144.59,122.71,108.26,115.5469,110.1328,104.0234
2022-09-07,3996.5,12340.0,3511.0,27230.0,13201.0,12989.0,19031.0,7264.5,145.33,122.94,108.29,116.1406,110.5469,104.1719
2022-09-08,4026.75,12421.5,3495.0,27810.0,13180.0,12885.0,18882.0,7268.5,143.16,121.69,107.8,115.7656,110.2578,104.0273
2022-09-09,4084.0,12669.25,3576.0,28000.0,13400.0,13153.0,19386.0,7400.5,143.54,121.98,107.85,115.7969,110.1875,103.9258
2022-09-12,4137.0,12854.5,3639.0,28260.0,13334.0,13428.0,19386.0,7469.0,144.05,122.3,107.92,115.6406,110.1484,103.9258
2022-09-13,3955.25,12127.0,3551.0,28400.0,13513.0,13100.0,19351.0,7340.0,143.44,121.85,107.77,115.0313,109.5156,103.582
2022-09-14,3973.75,12250.0,3567.0,27650.0,13353.0,13106.0,18841.0,7317.5,143.57,121.88,107.76,114.9219,109.3828,103.4922
2022-09-15,3910.0,11973.0,3528.0,27680.0,13309.0,12957.0,18896.0,7281.0,142.93,121.36,107.49,114.5625,109.1016,103.3281
2022-09-16,3902.5,11960.75,3496.0,27350.0,13028.0,12780.0,18743.0,7253.5,143.17,121.56,107.58,114.7031,109.2656,103.3633
2022-09-19,3922.75,12045.5,3515.0,27350.0,13090.0,12904.0,18611.0,7253.5,142.41,121.09,107.35,114.375,109.0156,103.2422
2022-09-20,3879.75,11949.0,3455.0,27450.0,13108.0,12661.0,18790.0,7196.0,140.84,120.32,107.13,113.8594,108.7188,103.1602
2022-09-21,3796.75,11668.0,3444.0,27120.0,12960.0,12610.0,18481.0,7198.5,141.44,120.2,106.98,113.9375,108.5859,102.9766
2022-09-22,3773.75,11566.5,3434.0,27030.0,12899.0,12608.0,18200.0,7181.5,140.25,119.77,106.93,112.6875,107.8203,102.7813
2022-09-23,3711.5,11388.0,3353.0,27030.0,12851.0,12329.0,17925.0,7032.0,139.44,119.17,106.73,112.6563,107.5859,102.6289
2022-09-26,3667.25,11315.5,3333.0,26200.0,12895.0,12229.0,17899.0,7021.5,137.66,118.52,106.62,111.0469,106.6719,102.3867
2022-09-27,3665.25,11354.25,3312.0,26320.0,13056.0,12103.0,17844.0,6977.5,136.9,118.43,106.66,111.0313,106.7813,102.5156
2022-09-28,3729.75,11539.25,3354.0,25920.0,12935.0,12307.0,17248.0,7042.0,138.41,119.37,106.93,112.6563,107.9063,102.8164
2022-09-29,3658.75,11234.0,3285.0,26340.0,12952.0,12025.0,17168.0,6892.0,137.31,119.12,107.0,112.1406,107.5938,102.7109
2022-09-30,3604.25,11058.25,3275.0,25940.0,12916.0,11999.0,17210.0,6841.0,138.26,119.55,107.07,111.7813,107.2422,102.5586
2022-10-03,3694.5,11308.75,3347.0,26230.0,12802.0,12256.0,17093.0,6911.0,140.77,120.78,107.41,113.2656,108.2109,102.8867
2022-10-04,3803.5,11645.25,3476.0,26910.0,13043.0,12680.0,17093.0,7074.0,141.38,121.08,107.51,113.3438,108.2969,102.9258
2022-10-05,3795.75,11628.0,3464.0,27080.0,13418.0,12616.0,18082.0,7063.5,139.97,120.4,107.34,112.5156,107.8047,102.8164
2022-10-06,3751.0,11505.75,3420.0,27290.0,13334.0,12460.0,18006.0,6992.5,138.87,119.76,107.09,111.875,107.3359,102.6055
2022-10-07,3650.75,11096.25,3358.0,27100.0,13193.0,12245.0,17753.0,6989.5,137.68,119.32,106.96,111.4531,107.0078,102.5039
2022-10-10,3627.5,10993.5,3356.0,27100.0,12585.0,12357.0,17232.0,6966.5,136.56,119.0,106.95,111.0938,106.8984,102.4922
2022-10-11,3608.25,10880.5,3316.0,26430.0,12585.0,12173.0,16860.0,6870.0,135.84,118.93,106.96,111.0938,106.9141,102.5273
2022-10-12,3593.25,10853.0,3322.0,26390.0,12594.0,12187.0,16731.0,6817.0,136.43,119.29,107.09,111.4531,107.1328,102.5508
2022-10-13,3680.25,11065.5,3396.0,26220.0,12486.0,12494.0,16417.0,6898.0,136.89,119.21,106.96,111.0469,106.7109,102.207
2022-10-14,3596.5,10746.25,3357.0,27050.0,12788.0,12387.0,16610.0,6837.5,136.19,118.99,106.86,110.5469,106.4063,102.1719
2022-10-17,3699.5,11134.0,3436.0,26730.0,12738.0,12670.0,16582.0,6920.5,136.61,119.02,106.82,110.7344,106.5859,102.2852
