,Portfolio Vol
2021-04-02,0.008585265699483355
2021-04-09,0.008570057905351931
2021-04-16,0.008780971671213585
2021-04-23,0.008736697769208927
2021-04-30,0.008765851828940968
2021-05-07,0.008730787580831576
2021-05-14,0.008985602878325049
2021-05-21,0.008833020086138727
2021-05-28,0.008977772328397884
2021-06-04,0.008904748318246385
2021-06-11,0.009139064595842464
2021-06-18,0.00998687345164555
2021-06-25,0.009825358150432704
2021-07-02,0.007779567124201943
2021-07-09,0.007510883299846622
2021-07-16,0.00698438937292425
2021-07-23,0.00741441516225523
2021-07-30,0.007545932754946535
2021-08-06,0.007642028572496934
2021-08-13,0.007585448798807332
2021-08-20,0.007210712883756919
2021-08-27,0.007307713337332006
2021-09-03,0.007536795217525796
2021-09-10,0.008098324580635854
2021-09-17,0.00753189041461115
2021-09-24,0.007366894234246932
2021-10-01,0.007287704552231055
2021-10-08,0.00790145081470917
2021-10-15,0.00840657555215799
2021-10-22,0.010278799807530306
2021-10-29,0.010514339504048908
2021-11-05,0.012188542593084094
2021-11-12,0.01386682140999327
2021-11-19,0.0141902636014198
2021-11-26,0.013912543915105335
2021-12-03,0.016161364895929828
2021-12-10,0.015710413724413494
2021-12-17,0.01611184247836165
2021-12-24,0.01597689762552176
2021-12-31,0.01581636251944454
2022-01-07,0.016131445175387896
2022-01-14,0.016438733156697687
2022-01-21,0.016779392458713984
2022-01-28,0.017256770936734566
2022-02-04,0.01998472544193258
2022-02-11,0.02296115613536608
2022-02-18,0.02372833481558296
2022-02-25,0.02370317867315726
2022-03-04,0.025896187599253575
2022-03-11,0.027109476199271607
2022-03-18,0.027289186822799374
2022-03-25,0.028764741289022816
2022-04-01,0.02868544699707803
2022-04-08,0.028521945423567088
2022-04-15,0.02926422643684029
2022-04-22,0.0306358221674581
2022-04-29,0.0315090842205766
2022-05-06,0.033501083176737424
2022-05-13,0.034105227741752606
2022-05-20,0.03448687907778904
2022-05-27,0.03487240280676895
2022-06-03,0.039643224615694396
2022-06-10,0.04122753415988057
2022-06-17,0.04993283601947693
2022-06-24,0.05149220937928458
2022-07-01,0.052639103732145864
2022-07-08,0.05211418306579946
2022-07-15,0.050826504190406456
2022-07-22,0.05105034572798435
2022-07-29,0.05068685979430788
2022-08-05,0.05292059120969837
2022-08-12,0.05280221122207297
2022-08-19,0.05270665920704569
2022-08-26,0.05329770425004899
2022-09-02,0.05486703735282878
2022-09-09,0.0543892080798735
2022-09-16,0.05554575912358394
2022-09-23,0.05640082886069445
2022-09-30,0.057684456062922516
2022-10-07,0.05839586183684775
2022-10-14,0.05711723814419657
2022-10-21,0.05007582396213902
2022-10-28,0.050188385655171676
2022-11-04,0.05049995929268832
2022-11-11,0.05313887702371778
2022-11-18,0.053896737632490074
2022-11-25,0.05296793100985734
2022-12-02,0.053535931696454486
2022-12-09,0.05164485275561748
2022-12-16,0.05309514570312788
2022-12-23,0.053193681745409255
2022-12-30,0.052020876359949036
2023-01-06,0.05174827969164238
2023-01-13,0.05144114542963703
2023-01-20,0.05056092415278101
2023-01-27,0.04838707022072495
2023-02-03,0.04810546966869614
2023-02-10,0.04437662989752784
2023-02-17,0.04398078225664954
2023-02-24,0.042414085128333626
2023-03-03,0.04082097779097025
